楼盘名	楼盘地址	楼盘经纬度	配套类型	配套标签	配套名称	配套经纬度	省名称	城市名称	区县名称	配套地址
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	7天宾馆客房部	108.832572,34.269345	陕西省	西安市	未央区	南区路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	星客宾馆	108.825282,34.269820	陕西省	西安市	未央区	阿房一路西口向北50米(莱顿酒店隔壁)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	君雅商务宾馆	108.833268,34.268758	陕西省	西安市	未央区	阿房一路西三环府东寨村口
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	祥瑞宾馆	108.854249,34.272759	陕西省	西安市	莲湖区	阿房二路1号3层
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	魔方公寓(枣园西路店)	108.859842,34.279273	陕西省	西安市	莲湖区	枣园西路212号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	好运小宾馆	108.826147,34.270387	陕西省	西安市	未央区	天台路25号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	摩玛酒店C座(三桥店)	108.814615,34.300325	陕西省	西安市	未央区	后围寨立交桥与西咸路交叉口西北150米启航时代广场D座附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	家园小宾馆(阿房一路店)	108.826699,34.269027	陕西省	西安市	未央区	阿房一路西口
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	鑫豪宾馆(建章路店)	108.841673,34.312106	陕西省	西安市	未央区	三桥建章路工商行政管理所隔壁109号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	鑫豪宾馆客房部	108.841766,34.312178	陕西省	西安市	未央区	建章路双凤小区西侧约30米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	岩语电竞酒店	108.863226,34.279434	陕西省	西安市	莲湖区	城3单元1722
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所	如意宾馆(西安双凤村店)	108.842141,34.312417	陕西省	西安市	未央区	建章路沣东新城管委会对面
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	大秦温泉酒店御寝宫	108.830296,34.266156	陕西省	西安市	未央区	天台路南段A15号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	都市118宾馆	108.826351,34.268484	陕西省	西安市	未央区	阿房一路115西60米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	星期天宾馆(三桥建章路经贸学校店)	108.842169,34.312477	陕西省	西安市	未央区	建章路中段双凤小区
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	汉都云府酒店	108.840110,34.265730	陕西省	西安市	未央区	西三环(红光公园)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	园派酒店(大秦温泉店)	108.824404,34.266496	陕西省	西安市	未央区	天台路B026号(长安银行院内)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	佳佳宾馆(大庆路)	108.855234,34.268631	陕西省	西安市	莲湖区	大庆路与阿房路(新西北铁路)交汇处往东50米路南
天玺龙景	三桥村老街176号	108.8374090,34.2897560	酒店	住宿服务;宾馆酒店;宾馆酒店	新星酒店	108.866428,34.277492	陕西省	西安市	莲湖区	枣园西路城西厨具酒店用品批发市场
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	乐贝睿开	108.838077,34.290891	陕西省	西安市	未央区	三桥老街5号附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	西安市第三十三中学-三桥街小学	108.837239,34.291591	陕西省	西安市	未央区	西安高架快速干道南
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	武警路将军幼儿园	108.833722,34.287846	陕西省	西安市	未央区	三桥街道武警路21号(老中药厂)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	保利和乐金香槟幼儿园	108.839315,34.286310	陕西省	西安市	未央区	三桥新街美美家园北门
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	金英格美幼儿园	108.836159,34.285809	陕西省	西安市	未央区	三桥街道办三桥正街锦绣新苑东门
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	锦绣新苑幼儿园	108.835620,34.285468	陕西省	西安市	未央区	武警路锦绣新苑
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	锦绣名园幼儿园	108.842509,34.291956	陕西省	西安市	未央区	三桥街道建章路锦绣公园
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西安市沣东新城福娃一幼儿园	108.832386,34.287256	陕西省	西安市	未央区	双拥路164号三桥镇住宅小区南20米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	爱弥儿托幼中心	108.831343,34.292087	陕西省	西安市	未央区	拥军路中建开元城
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;中学	沣东第二初级中学	108.837741,34.28363	陕西省	西安市	未央区	阿房四路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	沣东新城奥星幼儿园	108.832494,34.294994	陕西省	西安市	未央区	西安高架快速干道北50米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	格林王子幼儿园	108.846093,34.288801	陕西省	西安市	未央区	3桥路29号欣欣家园社区28号楼B座204室
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	英伦幼儿园	108.837183,34.281878	陕西省	西安市	未央区	三桥街道阿房四路百合花园小区
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	托儿所	108.842467,34.296954	陕西省	西安市	未央区	陕西省西安市西咸新区沣东新城北沙口村
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	车辆厂幼儿园	108.840005,34.298494	陕西省	西安市	未央区	三桥建章路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	阿房路二校	108.844809,34.282262	陕西省	西安市	未央区	阿房四路140附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	沣东实验幼儿园	108.835333,34.280125	陕西省	西安市	未央区	武警路12号附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	华润二十四城北师大新标准体系华润幼儿园	108.825309,34.289740	陕西省	西安市	未央区	沣东新城征和六路(华润二十四城)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;中学	西安市车辆中学	108.843392,34.298473	陕西省	西安市	未央区	三桥建章路47号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	世纪名园幼儿园	108.825476,34.287948	陕西省	西安市	未央区	西安西部车城公园新世纪小区
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	世界名园幼儿园	108.825458,34.287958	陕西省	西安市	未央区	西宝疏导线公园新世纪
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	沣东新城阳何幼儿园	108.844013,34.281296	陕西省	西安市	未央区	阿房四路至乐小区西侧(北何村北何花园北侧)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	博恩思幼儿园	108.824970,34.289926	陕西省	西安市	未央区	征和六路(华润·二十四城东区南侧)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	阳光托管	108.845288,34.299001	陕西省	西安市	未央区	西三环天天向上辅导中心旁
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	格林阿房幼儿园	108.848568,34.282286	陕西省	西安市	未央区	三桥街办阿房四路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	西咸新区沣东新城车辆小学	108.845687,34.299643	陕西省	西安市	未央区	西三环与西三环入口交叉口西北100米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	沣东后卫馨佳苑幼儿园	108.825283,34.297227	陕西省	西安市	未央区	西咸新区沣东新城后卫馨佳苑
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	沣东第四小学	108.822335,34.288688	陕西省	西安市	未央区	天台路107号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西幼(华润24城店)	108.822675,34.293682	陕西省	西安市	未央区	三桥新街华润二十四城北侧
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	北何村小学	108.84314,34.277434	陕西省	西安市	未央区	北何村80号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	起步幼儿园	108.835808,34.276612	陕西省	西安市	未央区	西安市未央区三桥镇蔺家村104沣惠路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	小博顿幼儿园	108.843512,34.277017	陕西省	西安市	未央区	三桥街道阿房二路51中学对面
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;中学	西安市沣东阿房路学校	108.844730,34.277337	陕西省	西安市	未央区	三桥镇北何村
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	蔺高幼儿园	108.833612,34.275968	陕西省	西安市	未央区	武警路20号附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	沣东新城爱诺幼儿园	108.842097,34.303647	陕西省	西安市	未央区	建章路85号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	爱贝幼儿园(南区路)	108.831607,34.275441	陕西省	西安市	未央区	水场路蔺高村村民委员会西侧约200米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西纺幼儿园	108.845528,34.275885	陕西省	西安市	未央区	阿房二路西纺二村
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	吉的堡金色悦城幼儿园	108.855549,34.285729	陕西省	西安市	莲湖区	枣园西路万科金色悦郡50号楼底商西北方向91米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	华夏爱婴婴幼儿会馆	108.855667,34.285323	陕西省	西安市	莲湖区	立信路三民汉风西苑
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	小明星双语幼儿园(水厂东路)	108.837384,34.274011	陕西省	西安市	未央区	武警南路与水厂东路十字交叉口
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	智迪幼儿园(孙武路)	108.835998,34.305515	陕西省	西安市	未央区	五一村高堡子24-3号(近孙武路)怡馨家园
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园|科教文化服务;培训机构;培训机构	吉的堡成长中心（金悦校）	108.856129,34.285899	陕西省	西安市	莲湖区	立信路万科金色悦城商业街30号楼
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	小明星幼儿园(孙武路)	108.842803,34.305353	陕西省	西安市	未央区	建章路高堡子村三桥新市场北门对面
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;中学	阿房路三校	108.847625,34.275833	陕西省	西安市	未央区	陕一针小区附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	七色光幼儿园	108.831341,34.274164	陕西省	西安市	未央区	水厂东路29号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	沣东新城五一小学	108.841074,34.306163	陕西省	西安市	未央区	三桥街道建章路南段72号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	五一实验幼儿园	108.830872,34.305777	陕西省	西安市	未央区	高堡子双五路24号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西安市未央区三桥街道五一幼儿园	108.840319,34.306492	陕西省	西安市	未央区	建章路101号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西安市莲湖区第七幼儿园	108.856948,34.284680	陕西省	西安市	莲湖区	崇智路66号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	天辰幼儿园	108.846123,34.274416	陕西省	西安市	未央区	阿房二路中段陕一针小区向南280米路西正西方向94米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	欧陆花园看护点	108.842101,34.307109	陕西省	西安市	未央区	建章路中段88号附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	朵朵向阳幼儿园	108.847306,34.273942	陕西省	西安市	未央区	阿房二路警苑小区西侧门面房附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	欧陆花园幼儿园	108.843469,34.306914	陕西省	西安市	未央区	建章路建章尚品
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	西咸新区沣东新城阿房宫小学	108.831871,34.271768	陕西省	西安市	未央区	西郊阿房一路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	万国远鉴幼儿园	108.857901,34.282112	陕西省	西安市	莲湖区	枣园西路219号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	六加一幼儿园	108.859612,34.286094	陕西省	西安市	莲湖区	万科金色悦城14B栋3层
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	爱米粒幼儿园	108.838451,34.270811	陕西省	西安市	未央区	西三环与阿房一路十字西北角武警路沣惠新佳苑社区
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	智慧城幼儿园(南区路)	108.831825,34.271009	陕西省	西安市	未央区	南区路旋旋理发店旁
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西咸新区沣东新城芳海甜品林幼儿园	108.819088,34.277105	陕西省	西安市	未央区	天台七路9号正南方向130米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	爱多幼儿园(阿房二路)	108.851136,34.273358	陕西省	西安市	未央区	三桥街道阿房二路光华小区
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	后围寨幼儿园	108.813377,34.293721	陕西省	西安市	未央区	三桥街道办后围寨村委会院内
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	春田花花幼儿园(阿房二路)	108.851934,34.272963	陕西省	西安市	未央区	阿房二路4号附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	西安市沣东新城渊博幼儿园	108.824818,34.271806	陕西省	西安市	未央区	天台四路群英会酒店后院
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	大风车幼儿园(阿房一路)	108.828803,34.270246	陕西省	西安市	未央区	三桥街道阿房一路与天台路十字东北角阿房村最北侧巷子
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	智慧阳光幼儿园(天台路)	108.826496,34.270435	陕西省	西安市	未央区	天台四路与天台路交叉口东北150米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;职业技术学校	陕西蓝天民航技师学院	108.838795,34.311072	陕西省	西安市	未央区	三桥街道建章路60号(西咸新区沣东政府西邻)
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	莲湖区远东实验小学	108.862912,34.285618	陕西省	西安市	莲湖区	立信路999号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	开心宝贝园	108.814376,34.300222	陕西省	西安市	未央区	后围寨立交桥与西咸路交叉口东150米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;中学	西安市第六十八中学	108.811156,34.294068	陕西省	西安市	未央区	三桥街道办事处后围寨村
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	永盛幼儿园	108.833271,34.267895	陕西省	西安市	未央区	阿房一路沈家寨1号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	双凤幼儿园	108.843512,34.31147	陕西省	西安市	未央区	丰景路20号正北方向40米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	沣东第二小学	108.817299,34.304701	陕西省	西安市	未央区	沣东二小以东100米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	沣东新城春苗幼儿园	108.853389,34.271262	陕西省	西安市	未央区	三桥街道阿房一路菜鸟驿站西安阿房大厦
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	优贝乐幼儿园	108.864120,34.284021	陕西省	西安市	莲湖区	枣园北路35号三民汉风苑东区
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;小学	北京优你可教育(西安沣东二小校区)	108.818386,34.306281	陕西省	西安市	未央区	孙武路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	阿房宫幼儿园(暂停营业)	108.827151,34.268498	陕西省	西安市	未央区	红光路阿房一路105号
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	博苑之星幼儿园	108.813467,34.301516	陕西省	西安市	未央区	后围寨立交桥与西咸路交叉口北150米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	闫十第一幼儿园	108.814106,34.277106	陕西省	西安市	未央区	天台六路47附近
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	睿博贝尔幼儿园(大秦郡分园)	108.848009,34.268065	陕西省	西安市	未央区	阿房一路6号巨威大秦郡
天玺龙景	三桥村老街176号	108.8374090,34.2897560	学校	科教文化服务;学校;幼儿园	天使尚品幼儿园	108.809184,34.276436	陕西省	西安市	未央区	小苏村十字向东100米
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥东(公交站)	108.839002,34.288568	陕西省	西安市	未央区	(停运)912路;(停运)西咸69路;1013路;1120路;1121路;1122路;1123路;1124路;222路;223路;223路延点区间;301路;366路/K366路;367路;503路;701路;713路;725路;820路;825路;829路;830路;865路;901路;901路区间;泾西2号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥农贸市场(公交站)	108.840846,34.291727	陕西省	西安市	未央区	(停运)912路;1013路;1120路;1122路;1123路;713路;829路;865路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥(公交站)	108.832930,34.289566	陕西省	西安市	未央区	(停运)59路区间;(停运)912路;(停运)西咸69路;1013路;1120路;1121路;1122路;1123路;1124路;222路;366路/K366路;503路;701路;725路;820路;825路;830路;865路;901路;901路区间;咸阳59路;泾西2号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥地铁站(公交站)	108.832765,34.289857	陕西省	西安市	未央区	沣东快线1号环线;沣东快线1号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥万象城(公交站)	108.831085,34.290378	陕西省	西安市	未央区	泾西2号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥立交(公交站)	108.843842,34.289246	陕西省	西安市	未央区	234路;331路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	阿房四路中段(公交站)	108.841644,34.283195	陕西省	西安市	未央区	1121路;331路;829路;830路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	万象城(公交站)	108.827678,34.291740	陕西省	西安市	未央区	沣东快线1号环线;沣东快线1号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	宜家家居(公交站)	108.847088,34.286489	陕西省	西安市	未央区	821路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	建章路·花园西街(公交站)	108.841979,34.298151	陕西省	西安市	未央区	1013路;1120路;1122路;1123路;829路;865路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	西安车辆厂(公交站)	108.841979,34.298160	陕西省	西安市	未央区	(停运)912路;223路;223路延点区间;367路;713路;865路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	阿房四路(便民站)(公交站)	108.844418,34.282574	陕西省	西安市	未央区	821路;829路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥立交东(公交站)	108.847908,34.286358	陕西省	西安市	未央区	234路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥立交北(公交站)	108.847534,34.295219	陕西省	西安市	未央区	234路;331路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	大明宫建材市场(三桥西)(公交站)	108.825061,34.294319	陕西省	西安市	未央区	825路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	三桥西(公交站)	108.824638,34.294846	陕西省	西安市	未央区	(停运)912路;(停运)西咸69路;1013路;1120路;1121路;1122路;1123路;1124路;222路;366路/K366路;503路;701路;725路;820路;830路;865路;901路;901路区间
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	北何村西口(公交站)	108.840252,34.278190	陕西省	西安市	未央区	1121路;331路;830路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	西部车城(公交站)	108.821723,34.290013	陕西省	西安市	未央区	(停运)630路和平村区间;(停运)西咸69路;1123路;1124路;630路/K630路;725路;725路区间;825路;901路;K630路延点区间车;沣东快线1号环线;沣东快线1号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	雁雀门村(公交站)	108.841962,34.302591	陕西省	西安市	未央区	(停运)912路;1013路;1120路;1122路;1123路;223路;223路延点区间;367路;713路;829路;865路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	枣园西路阿房路口(公交站)	108.852309,34.284479	陕西省	西安市	未央区	(停运)西咸69路;222路;223路;234路;301路;366路/K366路;367路;503路;701路;713路;725路;901路;901路区间
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	车张村(公交站)	108.821215,34.288268	陕西省	西安市	未央区	(停运)630路和平村区间;1123路;1124路;630路/K630路;725路;725路区间;825路;901路;K630路延点区间车
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	枣园西路·阿房路口(公交站)	108.852516,34.284466	陕西省	西安市	未央区	223路延点区间
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	西三环枣园西路口(公交站)	108.852672,34.284010	陕西省	西安市	未央区	901路区间
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	西户十字(公交站)	108.822687,34.283073	陕西省	西安市	未央区	(停运)630路和平村区间;1123路;1124路;630路/K630路;725路;725路区间;825路;826路;827路;901路;K630路延点区间车
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	东雁雀门(公交站)	108.846695,34.301399	陕西省	西安市	未央区	(停运)通勤8号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	东雁雀门村(公交站)	108.847444,34.301471	陕西省	西安市	未央区	(停运)通勤8号线;234路;331路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	皂河地铁站(公交站)	108.852674,34.282565	陕西省	西安市	未央区	(停运)西咸69路;1121路;1124路;820路;821路;829路;泾西2号线
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	北沙口村南(公交站)	108.821984,34.296736	陕西省	西安市	未央区	701路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	天台路·征和四路口(公交站)	108.820425,34.285048	陕西省	西安市	未央区	826路;827路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	天台路征和四路口(公交站)	108.820269,34.284952	陕西省	西安市	未央区	827路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	后卫寨立交北(公交站)	108.821571,34.297382	陕西省	西安市	未央区	503路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	高堡子(公交站)	108.841875,34.304705	陕西省	西安市	未央区	(停运)912路;1013路;1120路;1122路;1123路;223路;223路延点区间;367路;713路;829路;865路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	阿房二路西咸公交枢纽站(公交站)	108.841298,34.273186	陕西省	西安市	未央区	1121路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	大兴国际汽配城(公交站)	108.857804,34.290937	陕西省	西安市	莲湖区	186路;193路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	杈杨村(公交站)	108.853850,34.279501	陕西省	西安市	未央区	1121路;503路;713路;821路;829路
天玺龙景	三桥村老街176号	108.8374090,34.2897560	公交车站	交通设施服务;公交车站;公交车站相关	北沙口村(公交站)	108.823138,34.302122	陕西省	西安市	未央区	701路
