address,building_code,city_name,developers_name,issue_code,issue_date,newest_name,open_date,property_type,rooms_url,sale_address
青六路与江东大道交汇口,"54、55,54、55,54、55,54、55,54、55",杭州市,宝龙星创实业（杭州）有限公司,杭售许字(2018)第008015号,2018-08-09,龙润城,2018-08-09,住宅 商铺,http://www.tmsf.com/newhouse/presell_330231_401582098_21162501.htm,临时展厅：义蓬街道英冠香玉酒店大堂
富阳区九龙大道与龙溪北路交汇口,"6,5",杭州市,浙江清源房地产开发有限公司,富售许字(2018)第063号,2019-07-11,清源上林湖地块,2018-08-08,住宅,http://www.tmsf.com/newhouse/presell_330187_505656840_3510589.htm,富阳区九龙大道上林路1号
富阳江滨东大道239号万科君望营销中心（富春山居高尔夫球会以西）,"110,112,113,115,116,106,107,109",杭州市,富阳东润置业有限公司,富售许字(2018)第066号,2021-01-20,君望花苑,2018-08-07,住宅,http://www.tmsf.com/newhouse/presell_330187_74464723_3507624.htm,富阳江滨东大道239号万科君望营销中心（富春山居高尔夫球会以西）
青六北路与北二路交叉路口,"34,40,40,40,40,40,39,39,39,39,39,38,38,38,38,38,37,37,37,37,37,36,36,36,36,36,35,35,35,35,35,34,34,34,34",杭州市,杭州东辉置业有限公司,杭售许字(2018)第008014号,2018-08-07,大境东湖城,2018-08-07,住宅,http://www.tmsf.com/newhouse/presell_330231_507307104_21159133.htm,江东新城青六北路与北二路（规划）交叉路口
杭州临平世纪大道与迎宾路交叉口南,8,杭州市,杭州云泰购物中心有限公司,余售许字（2018）第00542号,2018-08-06,理想银泰城,2018-08-06,商贸 写字楼 住宅,http://www.tmsf.com/newhouse/presell_330184_51731256_12491542.htm,杭州市临平区世纪大道118号
,"1,2",杭州市,杭州耀江文鼎苑开发有限公司,杭售许字(2018)第000066号,2018-11-02,文鼎财富大厦,2018-08-06,商贸，写字楼,http://www.tmsf.com/newhouse/presell_33_1379542398_1165507938.htm,
上城区甬江路和钱江路交叉口,闻潮一品公寓5幢,杭州市,杭州信达地产有限公司,杭售许字(2018)第000065号,2019-08-09,闻潮一品公寓,2018-08-05,住宅,http://www.tmsf.com/newhouse/presell_33_415128888_1165450649.htm,上城区钱江路与闻潮路交叉口
萧山萧山区鸿宁路与皓月路交叉口,1.2,杭州市,杭州振泽房地产开发有限公司,萧售备字（2018）第00005号,2018-08-03,左右商务中心,2018-08-03,标准写字楼,http://www.tmsf.com/newhouse/presell_330181_20910576_25264692.htm,萧山区利华路36号
,,杭州市,淳安县房地产开发经营有限责任公司,淳售许字(2018)第41号,2018-08-03,青石湾商业广场,2018-08-03,,http://www.tmsf.com/newhouse/presell_330190_519919093_3105642.htm,
萧山区金城路与通惠中路交叉口向东约300米,"33,农贸市场,幼儿园,P1,P2,30,31",杭州市,杭州新城德佳房地产开发有限公司,萧售许字（2018）第00543号,2020-04-08,萧悦中御府,2018-08-03,住宅,http://www.tmsf.com/newhouse/presell_330181_420092914_25264732.htm,萧山区金城路与通惠中路交叉口向东约300米(城市展厅：加州阳光一楼星巴克旁)
余杭东至张家坝港，南至新104国道防护林，西至下门坝港，北至康良路,22,杭州市,杭州宝仑房地产开发有限公司,余售许字（2018）第00538号,2018-08-03,昆仑玉府,2018-08-03,住宅,http://www.tmsf.com/newhouse/presell_330184_80348535_12491438.htm,余杭良渚东西大道和104国道交叉口（十六街区西200米）
余杭东西大道万科新街坊商业街·矿坑公园旁,"111,106",杭州市,浙江南都置业有限公司,余售许字（2018）第00537号,2018-08-03,良渚文化村绿野花语苑,2018-08-03,住宅,http://www.tmsf.com/newhouse/presell_330184_188813067_12491282.htm,余杭东西大道万科新街坊商业街·矿坑公园旁
杭州市萧山区湘湖旅游度假区风情大道与南六路交叉口,21,杭州市,杭州湘源房地产开发有限公司,萧售许字（2018）第00540号,2021-07-16,湘印府,2018-08-02,住宅,http://www.tmsf.com/newhouse/presell_330181_476980824_25264552.htm,杭州萧山湘湖旅游度假区风情大道与南六路交叉口
萧山临浦镇东藩路与临北路交叉口,24,杭州市,杭州碧泰置业有限公司,萧售许字（2018）第00539号,2020-08-13,越溪府,2018-08-01,住宅 商业,http://www.tmsf.com/newhouse/presell_330181_473034210_25264392.htm,萧山临浦镇东藩路与临北路交叉口
杭州市淳安县千岛湖镇阳光路（客运北站西北侧）,8,杭州市,淳安碧桂园房地产开发有限公司,淳售许字(2018)第42号,2018-07-31,泷悦小区,2018-07-31,住宅、商业,http://www.tmsf.com/newhouse/presell_330190_521228730_3098598.htm,杭州市淳安县千岛湖镇阳光路（客运北站西北侧）
,7,杭州市,杭州澳澜房地产开发有限公司,富售许字(2018)第065号,2019-12-02,春江香樟苑,2018-07-30,,http://www.tmsf.com/newhouse/presell_330187_254848975_3488549.htm,
余杭未来科技城创景路和余杭塘南路交汇处（梦想小镇旁）,3,杭州市,杭州万通邦信置业有限公司,余售许字（2018）第00536号,2018-07-30,嘉桂轩,2018-07-30,住宅,http://www.tmsf.com/newhouse/presell_330184_204622267_12491167.htm,余杭文一西路与创景路交叉口中央公园内
,"1,17,16,10,9,6,5,4,3,2",杭州市,杭州居易房地产开发有限公司,淳售许字(2018)第000038号,2018-07-30,杉柏公寓,2018-07-30,,http://www.tmsf.com/newhouse/presell_330190_329060260_3095214.htm,
西湖区纬四路与沙秀路交叉口,3、4,杭州市,杭州御景置业有限公司,杭售许字(2018)第005017号,2018-07-26,云潮美誉商务中心,2018-07-29,商铺,http://www.tmsf.com/newhouse/presell_33_496802105_1164996755.htm,西湖区珊瑚沙路与经三路交叉口（亚厦中心大楼内）
紫金港路与庄墩路交叉口庄墩路向西约600米,"11,7,13",杭州市,杭州万晨置业有限公司,杭售许字(2018)第000064号,2019-12-30,云谷公寓,2018-07-29,住宅 商铺,http://www.tmsf.com/newhouse/presell_33_464024157_1164998353.htm,紫金港路与庄墩路交叉口庄墩路向西约600米
西湖区莲紫路与贝家街交叉口,"12,10,9,8,7,6",杭州市,杭州京瑞置业有限公司,杭售许字(2018)第000063号,2019-04-29,紫西花语城,2018-07-29,住宅,http://www.tmsf.com/newhouse/presell_33_261939571_1164997529.htm,拱墅区石祥路249号太阳城二楼中国铁建西湖国际城城市会客厅
莫干山路与申花路交叉口,1、2、3号楼,杭州市,杭州港联置业有限公司,杭售许字(2018)第000062号,2019-11-26,汉之昀商业中心,2018-07-28,商铺 写字楼,http://www.tmsf.com/newhouse/presell_33_510902671_1164933336.htm,莫干山路与申花路交叉口
桐庐县横村镇西环路边1号地块,"1,2",杭州市,桐庐家兴房地产开发有限公司,桐售备字（2018）第00004号,2018-07-27,家兴景苑,2018-07-27,,http://www.tmsf.com/newhouse/presell_330188_1165269480_4639316.htm,
博学路与通惠路交叉口,"开闭所,14,配套楼,10-1",杭州市,杭州融悦房地产开发有限公司,萧售许字（2018）第00534号,2020-01-09,银塆学府,2018-07-27,住宅,http://www.tmsf.com/newhouse/presell_330181_418465328_25264172.htm,博学路与通惠路交叉口
杭州市建德市叶家路8号（中国烟草局对面）,9,杭州市,建德碧桂园房地产开发有限公司,建售许字(2018)第029号,2018-07-26,望江台小区,2018-07-26,住宅,http://www.tmsf.com/newhouse/presell_330189_528216801_2816070.htm,杭州市建德市叶家路8号（中国烟草局对面）
